% Model:              all_models_oak_case_sol1.mph
% Version:            COMSOL 4.3.2.164
% Date:               Sep 24 2015, 14:19
% Table:              200tempsOak - 
% Time                   Tv (K)                   Tst (K), Point: 97       Tc (K), Point: 100       Tl (K), Point: 101       Tw (K), Point: 102       Tsa (K)
19                       773.1499999999924        773.1499999999994        773.1500000000012        773.1500000003417        773.150000004925         773.1500000000024
20                       773.1499999999924        773.1499999999994        773.1500000000017        773.1500000003225        773.1500000075528        773.1500000000034
21                       773.1499999999925        773.1499999999995        773.1500000000018        773.1500000002096        773.1500000076253        773.1500000000035
22                       773.1499999999922        773.1499999999997        773.1500000000015        773.1500000000174        773.1500000061342        773.150000000003
23                       773.1499999999925        773.1499999999999        773.150000000001         773.1499999999477        773.1500000042952        773.1500000000027
24                       773.1499999999925        773.1499999999999        773.1500000000003        773.149999999903         773.1500000015194        773.1500000000018
25                       773.1499999999919        773.15                   773.1499999999997        773.1499999998861        773.1499999985596        773.1500000000003
26                       773.1499999999918        773.15                   773.1499999999995        773.1499999999058        773.1499999975799        773.1499999999997
27                       773.1499999999918        773.15                   773.1499999999994        773.1499999999572        773.1499999973498        773.1499999999997
28                       773.1499999999919        773.15                   773.1499999999994        773.1500000000061        773.149999997703         773.1499999999996
29                       773.149999999992         773.1500000000001        773.1499999999996        773.1500000000259        773.1499999985069        773.1500000000003
30                       773.1499999999924        773.1500000000001        773.15                   773.1500000000377        773.1499999998671        773.1500000000007
31                       773.1499999999924        773.1500000000001        773.1500000000004        773.1500000000443        773.1500000008806        773.1500000000008
32                       773.1499999999925        773.1500000000001        773.1500000000004        773.1500000000453        773.1500000015604        773.1500000000019
33                       773.1499999999925        773.1500000000001        773.1500000000005        773.1500000000402        773.150000002117         773.1500000000019
34                       773.1499999999925        773.15                   773.1500000000007        773.1500000000293        773.1500000025504        773.150000000002
35                       773.1499999999925        773.1499999999997        773.1500000000007        773.1500000000124        773.1500000028607        773.1500000000024
36                       773.1499999999925        773.1499999999997        773.1500000000007        773.1499999999937        773.1500000030142        773.150000000002
37                       773.1499999999925        773.1499999999997        773.1500000000007        773.1499999999882        773.1500000028902        773.1500000000024
38                       773.1499999999925        773.1499999999996        773.1500000000007        773.1499999999835        773.1500000025891        773.1500000000019
39                       773.1499999999925        773.1499999999997        773.1500000000005        773.1499999999796        773.1500000021109        773.1500000000018
40                       773.1499999999925        773.1499999999999        773.1500000000004        773.1499999999763        773.1500000014556        773.1500000000017
41                       773.1499999999924        773.1499999999999        773.1500000000001        773.1499999999738        773.1500000006231        773.1500000000005
42                       773.1499999999924        773.1499999999999        773.1500000000001        773.1499999999737        773.150000000065         773.1500000000007
43                       773.1499999999924        773.1499999999999        773.15                   773.1499999999755        773.1499999997211        773.1500000000005
44                       773.1499999999922        773.15                   773.15                   773.149999999979         773.1499999994138        773.1500000000003
45                       773.1499999999921        773.15                   773.1499999999999        773.1499999999838        773.1499999991429        773.1500000000002
