% Model:              all_models_pine_case_sol1.mph
% Version:            COMSOL 4.3.2.164
% Date:               Sep 24 2015, 14:23
% Table:              700tempsPine - 
% Time                   Tv (K)                   Tst (K), Point: 71       Tc (K), Point: 74        Tl (K), Point: 75        Tw (K), Point: 76        Tsa (K)
22                       773.1499999999833        773.1500000000087        773.1499999999893        773.1500000000656        773.1499999687107        773.1499999999977
23                       773.1499999999776        773.1500000000059        773.1499999999264        773.1500000000096        773.1499999103039        773.1499999999776
24                       773.1499999999774        773.1500000000066        773.1499999999025        773.1499999999869        773.1499998853001        773.1499999999708
25                       773.1499999999761        773.150000000006         773.149999999899         773.1499999999669        773.149999883549         773.1499999999699
26                       773.1499999999746        773.1500000000043        773.149999999916         773.1499999999497        773.14999990505          773.1499999999739
27                       773.1499999999724        773.1500000000015        773.1499999999533        773.149999999935         773.1499999498035        773.1499999999827
28                       773.1499999999729        773.1500000000005        773.1499999999713        773.1499999999362        773.1499999708765        773.1499999999875
29                       773.1499999999724        773.1499999999999        773.1499999999927        773.1499999999461        773.1499999947813        773.1499999999927
30                       773.1499999999711        773.1499999999992        773.1500000000185        773.1499999999637        773.1500000229903        773.1500000000002
31                       773.1499999999738        773.1499999999986        773.1500000000485        773.1499999999896        773.1500000555031        773.1500000000086
32                       773.1499999999742        773.1499999999983        773.1500000000615        773.150000000004         773.150000069158         773.1500000000123
33                       773.1499999999742        773.1499999999983        773.1500000000624        773.1500000000117        773.1500000698612        773.1500000000125
34                       773.1499999999742        773.1499999999985        773.1500000000566        773.1500000000176        773.1500000628769        773.1500000000109
35                       773.1499999999738        773.1499999999988        773.1500000000439        773.1500000000212        773.1500000482049        773.1500000000071
36                       773.1499999999733        773.1499999999991        773.1500000000314        773.1500000000219        773.1500000338665        773.1500000000037
37                       773.1499999999725        773.1499999999994        773.1500000000207        773.1500000000193        773.1500000218174        773.1500000000011
38                       773.1499999999724        773.1499999999997        773.1500000000079        773.150000000014         773.1500000077291        773.1499999999975
39                       773.1499999999736        773.1500000000001        773.1499999999934        773.1500000000057        773.1499999916017        773.1499999999935
40                       773.1499999999733        773.1500000000005        773.1499999999807        773.1499999999979        773.1499999777263        773.1499999999899
41                       773.1499999999733        773.1500000000005        773.1499999999746        773.1499999999945        773.1499999711913        773.149999999988
42                       773.1499999999733        773.1500000000008        773.149999999971         773.1499999999918        773.1499999671705        773.1499999999867
43                       773.1499999999731        773.1500000000008        773.1499999999694        773.1499999999896        773.1499999656639        773.1499999999864
44                       773.1499999999733        773.1500000000008        773.1499999999702        773.1499999999882        773.1499999666717        773.1499999999864
45                       773.1499999999731        773.1500000000008        773.1499999999731        773.1499999999872        773.1499999701937        773.1499999999878
46                       773.1499999999731        773.1500000000005        773.1499999999772        773.1499999999877        773.1499999748895        773.1499999999893
47                       773.1499999999731        773.1500000000005        773.1499999999803        773.1499999999893        773.1499999783999        773.1499999999895
48                       773.1499999999733        773.1500000000004        773.1499999999836        773.149999999991         773.1499999819105        773.1499999999904
49                       773.1499999999736        773.1500000000003        773.1499999999868        773.1499999999927        773.1499999854209        773.1499999999917
50                       773.1499999999734        773.1500000000001        773.1499999999899        773.1499999999944        773.1499999889313        773.1499999999929
51                       773.1499999999731        773.15                   773.1499999999932        773.1499999999961        773.1499999924418        773.1499999999935
52                       773.1499999999729        773.1499999999999        773.1499999999955        773.1499999999976        773.1499999953136        773.1499999999941
53                       773.1499999999728        773.1499999999999        773.1499999999974        773.1499999999985        773.1499999972675        773.1499999999946
54                       773.1499999999729        773.1499999999999        773.1499999999991        773.1499999999994        773.1499999992213        773.1499999999949
55                       773.1499999999729        773.1499999999999        773.1500000000009        773.1500000000003        773.1500000011752        773.149999999995
56                       773.1499999999728        773.1499999999997        773.1500000000027        773.1500000000012        773.150000003129         773.1499999999955
57                       773.1499999999726        773.1499999999997        773.1500000000044        773.1500000000021        773.1500000050828        773.1499999999961
58                       773.1499999999724        773.1499999999997        773.1500000000054        773.1500000000026        773.1500000063003        773.1499999999966
59                       773.1499999999724        773.1499999999997        773.1500000000058        773.1500000000026        773.1500000064594        773.1499999999968
60                       773.1499999999724        773.1499999999997        773.1500000000059        773.1500000000027        773.1500000066185        773.1499999999968
